Unnamed: 0,belongs_to_collection,budget,genres,homepage,id,tconst,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,year,return,sub_genres,Rating,numVotes,poster_path,,,,,Rating5
42293,,1500000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,414190,tt3171832,en,iBoy,"After an accident, Tom wakes from a coma to discover that fragments of his smart phone have been embedded in his head, and worse, that returning to normal teenage life is impossible because he has developed a strange set of super powers.",8.015815,"[{'name': 'NetFlix', 'id': 8858}, {'name': 'Pretty Pictures', 'id': 8875}, {'name': 'XYZ Films', 'id': 12142}, {'name': 'Wigwam Films', 'id': 55142}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1/27/2017,,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,His powers are his curse,iBoy,FALSE,6,315,2017,,alien/super/,6,15214,http://image.tmdb.org/t/p/w185//hq28FmSpvzG2x2iNm9rsjqUOpbN.jpg,,,,,3
6884,"{'id': 43066, 'name': 'Teen Wolf Collection', 'poster_path': '/gJEtFrz4lNFhPoQ5cFvSekZQJDT.jpg', 'backdrop_path': '/n48aLnG4NpTWpu1PXxxgFMYlbCM.jpg'}",,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",,11824,tt0090142,en,Teen Wolf,What's a high school kid got to do to be popular? Just let down his hair and howl! Starring Michael J. Fox (Back to the Future) Teen Wolf is an outrageous comedy about a shy teenager with more than a changing voice to contend with... he's a budding young werewolf! And when his new-found powers help him score at basketball - and with the popular girls - he has some pretty hairy decisions to make.,10.940057,"[{'name': 'Wolfkill', 'id': 3975}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/23/1985,,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He always wanted to be special... but he never expected this!,Teen Wolf,FALSE,6,292,1985,,space/space/robot/robot/time_travel/dystopian/fantasy/monster/,6,40392,http://image.tmdb.org/t/p/w185//3TKJbKNpHvRP8YVnwbgfok41AAC.jpg,,,,,3
22307,"{'id': 430201, 'name': 'Demons Collection', 'poster_path': '/ii12LvfoRNggtXbhnbhxElFak8j.jpg', 'backdrop_path': None}",1500000,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",,40342,tt0090930,it,D?¿moni 2... L'incubo ritorna,A group of tenants and visitors are trapped in a 10-story high-rise apartment building infested with demons who proceed to hunt the dwindling humans down.,4.453477,"[{'name': 'DACFILM Rome', 'id': 4746}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",10/9/1986,,91,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,The Nightmare Returns,Demons 2,FALSE,5.8,60,1986,,alien/time_travel/fantasy/,6,7595,http://image.tmdb.org/t/p/w185//9PXrkJUzCWLSCj0qiCIUk4QXvO8.jpg,,,,,3
33135,,,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,58432,tt0484273,es,La hora fr?¡a,"The eight years boy Jes??s has been living in a crumbling underground facility since he was born with eight survivors of an apocalyptical war: the leader Maria and her lover Pablo; the gays Lucas and Mateo; the astronomer Magdalena and the teenager Ana; the soldier Pedro and the lonely Judas. They are permanently is state of surveillance, threatened by the contaminated mutants The Strangers and once a day they have to lock themselves in their rooms without heating to protect against the dangerous ghosts The Invisibles that attack in the Cold Hour. They cannot go to the surface, destroyed by a nuclear war. When they need supplies, medications and ammunitions, they organize expeditions to a store. When the menace of The Invisibles affects the safety of the group of survivors, they need to reach the surface. Written by Claudio Carvalho, Rio de Janeiro, Brazil",1.936301,[],"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",10/6/2006,,92,"[{'iso_639_1': 'es', 'name': 'Espa??ol'}]",Released,,The Dark Hour,FALSE,5.9,21,2006,,robot/robot/dystopian/,6,1640,http://image.tmdb.org/t/p/w185//sDwbSKbZLIQwVDvdglthQkigoPt.jpg,,,,,3
40866,"{'id': 437451, 'name': 'Cinderella Story Collection', 'poster_path': '/65raP1FRJpPC5GVWVvemQ3kLAKG.jpg', 'backdrop_path': '/iVqkNuy2jpcurdk2ZH2iAexJTo6.jpg'}",,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",,407655,tt5822648,en,A Cinderella Story: If the Shoe Fits,A contemporary musical version of the classic Cinderella story in which the servant step daughter hope to compete in a musical competition for a famous pop star.,5.761235,"[{'name': 'Film Afrika Worldwide', 'id': 4792}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/2/2016,,92,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,A Cinderella Story: If the Shoe Fits,FALSE,6.1,99,2016,,space/space/time_travel/fantasy/,6,2082,http://image.tmdb.org/t/p/w185//cD7N6mUfFNUgb5Wk4s7TEteB5Nb.jpg,,,,,3
1679,,1000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",,12238,tt0119784,en,The Night Flier,"Two investigative reporters for a tabloid magazine track down across country ""The Night Flier"", a serial killer who travels by private plane stalking victims in rural airports. One of the reporters, Richard Dees, begins to suspect that ""the Night Flier could perhaps be a vampire""",7.146514,"[{'name': 'New Amsterdam Entertainment', 'id': 572}, {'name': 'Medusa Film', 'id': 6246}, {'name': 'Stardust International', 'id': 22269}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",4/30/1997,91549,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Never believe what you publish...Never publish what you believe.,The Night Flier,FALSE,5.7,60,1997,0.091549,space/space/robot/robot/time_travel/fantasy/monster/,6,8431,http://image.tmdb.org/t/p/w185//8YSBQNxJPj1ZScau9nStzDgASUU.jpg,,,,,3
3843,,48000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,1636,tt0230030,en,Bedazzled,"Elliot Richardson, suicidal techno geek, is given seven wishes to turn his life around when he meets up with a very seductive Satan. The catch: his soul. Some of his wishes include a 7 foot basketball star, a rock star, and a hamburger. But, as could be expected, the Devil must put her own little twist on each his fantasies.",8.781588,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'KirchMedia', 'id': 73949}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/19/2000,90383208,93,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'P?â?ü?ü??????'}, {'iso_639_1': 'es', 'name': 'Espa??ol'}]",Released,Meet the Devil. She's giving Elliott seven wishes. But not a chance in Hell.,Bedazzled,FALSE,5.6,526,2000,1.8829835,alien/space/space/dystopian/fantasy/techno/,6,89486,http://image.tmdb.org/t/p/w185//bgDOE1eyvi786a8vKV8rDwrAH6U.jpg,,,,,3
15087,,5641880,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",http://www.valhallarising.dk/,37861,tt0862467,fr,Valhalla Rising,"1000 AD, for years, One Eye, a mute warrior of supernatural strength, has been held prisoner by the Norse chieftain Barde. Aided by Are, a boy slave, One Eye slays his captor and together he and Are escape, beginning a journey into the heart of darkness. On their flight, One Eye and Are board a Viking vessel, but the ship is soon engulfed by an endless fog that clears only as the crew sights an unknown land. As the new world reveals its secrets and the Vikings confront their terrible and bloody fate, One Eye discovers his true self.",8.651468,"[{'name': 'BBC Films', 'id': 288}, {'name': 'Nimbus Film Productions', 'id': 11672}, {'name': 'La Belle Allee Productions', 'id': 12412}, {'name': 'NWR Film Productions', 'id': 12413}, {'name': 'One Eye Production', 'id': 12414}, {'name': 'Savalas Audio Post-Production', 'id': 12415}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",9/4/2009,30638,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Valhalla Rising,FALSE,5.9,323,2009,0.005430459,space/space/robot/robot/super/dystopian/fantasy/,6,50440,http://image.tmdb.org/t/p/w185//gOZbRtcLCgDARcIkc6Zv2P1UDti.jpg,,,,,3
2501,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,18252,tt0089652,en,My Science Project,"Michael and Ellie break into a military junkyard to find a science project for Michael's class, and discover a strange glowing orb which absorbs electricity. When the orb begins to blend past, present, and future, its up to Michael and Ellie to stop the orb and save mankind.",3.868014,"[{'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Silver Screen Partners II', 'id': 10531}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/9/1985,4122748,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,We must not destroy the world.,My Science Project,FALSE,6.1,41,1985,,dystopian/fantasy/,6,4692,http://image.tmdb.org/t/p/w185//fLknudxoi1qSNnvtOlNSYRYL8Hq.jpg,,,,,3
11500,"{'id': 85817, 'name': 'Arthur and the Invisibles Collection', 'poster_path': '/lpKNbnUpP0h0cnVwC1LaE9YJB3U.jpg', 'backdrop_path': '/e8Q363orc1wi02TSSoDDlil2qXh.jpg'}",86000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,9992,tt0344854,en,Arthur et les Minimoys,"Arthur is a spirited ten-year old whose parents are away looking for work, whose eccentric grandfather has been missing for several years, and who lives with his grandmother in a country house that, in two days, will be repossessed, torn down, and turned into a block of flats unless Arthur's grandfather returns to sign some papers and pay off the family debt. Arthur discovers that the key to success lies in his own descent into the land of the Minimoys, creatures no larger than a tooth, whom his grandfather helped relocate to their garden. Somewhere among them is hidden a pile of rubies, too. Can Arthur be of stout heart and save the day? Romance beckons as well, and a villain lurks.",11.621534,"[{'name': 'Canal Plus', 'id': 104}, {'name': 'Sofica Europacorp', 'id': 854}, {'name': 'Avalanche Productions', 'id': 2525}, {'name': 'EuropaCorp', 'id': 6896}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",12/13/2006,107944236,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Adventure awaits in your own backyard.,Arthur and the Invisibles,FALSE,6,663,2006,1.255165535,robot/robot/time_travel/fantasy/monster/,6,29485,http://image.tmdb.org/t/p/w185//idbP413bzKWrQXJyElrDazcJUFM.jpg,,,,,3
26053,,9000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",,16191,tt0104418,en,Highway to Hell,"Charlie and Rachel run away from home to get married in Las Vegas. But they get attacked by a zombie who takes Rachel with him to hell, where she will become one of Satan's brides",1.80809,"[{'name': 'Hemdale Film Corporation', 'id': 469}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/21/1991,26055,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"If there's one thing worse than dying and going to Hell, it's not dying - and going to Hell.",Highway to Hell,FALSE,6.1,19,1991,0.002895,fantasy/monster/,6,3274,http://image.tmdb.org/t/p/w185//lgHAQCasT32581X9PsMBRfES1PR.jpg,,,,,3
20989,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,118931,tt2332523,ja,µö??¬???î?âƒ?ââ?âë?âè?éñ?é??â??é?,Houkago Midnighters is about a human anatomical model that comes to life at midnight in a school.,0.456974,"[{'name': 'Mont Blanc Pictures', 'id': 40383}, {'name': 'KOO-KI', 'id': 40384}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",8/25/2012,,95,"[{'iso_639_1': 'ja', 'name': 'µùÑµ£¼?¬?'}]",Planned,,After School Midnighters,FALSE,6.5,2,2012,,alien/fantasy/,6,88,http://image.tmdb.org/t/p/w185//1UgQ8fhjxmPbNUMgIesmPduRGZb.jpg,,,,,3
43740,,,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",,50108,tt0470402,th,Khun krabii hiiroh,"The fourth generation of the virus SARS is found in Africa! It's more dangerous and causes the patients to transform into bloodthirsty zombies. The virus quickly lands to Thailand, Dr. Bryan Thompson who creates the anti-virus, ends up getting infected while doing his experiment and soon the virus is spreading to all the residents of his same building. At that time, Khun is trying to help a young girl who's being kidnapped in the building... He ends up trapped in the building with only his precious sword as a weapon. Surrounded by the zombies, he has to find the girl and escape from the building before the government drops a bomb to destroy the virus and the building.",0.400305,"[{'name': 'Charlermthai Studio', 'id': 88982}]","[{'iso_3166_1': 'TH', 'name': 'Thailand'}]",12/16/2004,,95,"[{'iso_639_1': 'th', 'name': '??á???????????ä??ù??ó'}]",Released,,Sars Wars: Bangkok Zombie Crisis,FALSE,5.7,11,2004,,robot/robot/time_travel/dystopian/fantasy/monster/,6,804,http://image.tmdb.org/t/p/w185//xtjhyuHJKpo4PkZS6sGRPvSMqsU.jpg,,,,,3
10207,,,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",,21886,tt0066154,en,No Blade of Grass,"A strange new virus has appeared, which only attacks strains of grasses such as wheat and rice, and the world is descending into famine and chaos. Architect John, along with his family and friends, is making his way from London to his brother's farm in northern England where there will hopefully be food and safety for all of them.  Adaptation of John Christopher's novel The Death of Grass (1956)",0.798969,"[{'name': 'Theodora Productions', 'id': 4389}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/23/1970,,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The creeping terror drifted towards them stamping out all civilization in its eerie path!,No Blade of Grass,FALSE,6.7,6,1970,,robot/robot/dystopian/,6,1126,http://image.tmdb.org/t/p/w185//8zYGAAaOEfdPlSGATIP2yOP6DO.jpg,,,,,3
12536,"{'id': 232844, 'name': ""Nim's Island Collection"", 'poster_path': '/rRPq295zZflnjp9Y8uhJppJBayQ.jpg', 'backdrop_path': '/iRh0E4dR2m7ZiJQ9u58r8jPV0WU.jpg'}",37000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,10488,tt0410377,en,Nim's Island,A young girl inhabits an isolated island with her scientist father and communicates with a reclusive author of the novel she's reading.,7.558125,"[{'name': 'Walden Media', 'id': 10221}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/3/2008,100076342,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Your adventure starts here.,Nim's Island,FALSE,5.6,341,2008,2.704766,space/space/time_travel/fantasy/monster/,6,30818,http://image.tmdb.org/t/p/w185//aK9pn7ivx4P72E5yYZ69A4sChVc.jpg,,,,,3
37326,,7500000,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",,305638,tt3022458,da,Skammerens datter,"The Shamer's daughter, Dina, has unwillingly inherited her mother's supernatural ability. She can look straight into the soul of other people, making them feel ashamed of themselves. When the sole heir to the throne is wrongfully accused of the horrible murders of his family, Dina's mother is lured to Dunark under false pretenses to make him confess. Neglecting to use her ability for the wrong purposes, she is taken prisoner. It is now up to Dina to uncover the truth of the murders, but soon she finds herself whirled into a dangerous power struggle with her own life at risk. In a semi realistic medieval fantasy world with Dragons and Witchcraft, Dina and her family are thrown into the adventure of a lifetime in order to put the rightful heir to the Kingdom of Dunark on the Throne.",7.169599,"[{'name': 'Nepenthe Film', 'id': 39211}, {'name': 'Nordisk Film Distribution (koprodukcja)', 'id': 78705}, {'name': 'Storm Films (koprodukcja)', 'id': 78706}, {'name': 'Filmlance International (koprodukcja)', 'id': 78707}, {'name': 'True North (koprodukcja)', 'id': 78708}, {'name': 'Sirena Film (koprodukcja)', 'id': 78709}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}, {'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'IS', 'name': 'Iceland'}, {'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'NO', 'name': 'Norway'}, {'iso_3166_1': 'DK', 'name': 'Denmark'}]",3/26/2015,,96,"[{'iso_639_1': 'da', 'name': 'Dansk'}]",Released,Truth is the sharpest weapon,The Shamer's Daughter,FALSE,5.5,50,2015,,alien/robot/robot/time_travel/super/dystopian/fantasy/,6,2630,http://image.tmdb.org/t/p/w185//1UWAvbETChT2EWWRPiJQWQ5brWm.jpg,,,,,3
41106,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",,55739,tt0413900,en,Single Santa Seeks Mrs. Claus,"Nick's plan to let fate bring his wife to him must be altered because he must replace his father as Santa Claus on December 26. Ernst, the right-hand man to several generations of Santas, generates a list of potential mates. Nick dutifully sets off to meet them, but fate may have a candidate after all.",0.336266,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2004,,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Single Santa Seeks Mrs. Claus,FALSE,5,8,2004,,fantasy/,6,1207,http://image.tmdb.org/t/p/w185//w6IKMiGB32SskYwJwrOLOmK5W3L.jpg,,,,,3
43882,,,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",,393196,tt0491722,en,Meet The Santas,"Because she is marrying the man who assumed the mantle of Santa Claus last December 26, Beth's postponed wedding has to be rescheduled for Xmas eve. Overwhelmed by selling the house she and her son share and the prospect of the duties of Mrs. Claus, she has to call on her estranged socialite Grinch of a mother to arrange the wedding. Of course her mom has never met the fianc?? nor his family and has no inkling of his secret. This is a sequel to 2004's Single Santa Seeks Mrs. Claus.",0.455228,"[{'name': 'Larry Levinson Productions', 'id': 3282}, {'name': 'Alpine Medien Productions', 'id': 3693}, {'name': 'Hallmark Entertainment', 'id': 4056}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/17/2005,,96,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Fran?ºais'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,Meet The Santas,FALSE,4.2,5,2005,,robot/robot/fantasy/,6,788,http://image.tmdb.org/t/p/w185//pDp9MuBZz8uq3HPLZOsPXBgOXCN.jpg,,,,,3
5936,,,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",,65300,tt0083885,en,Endangered Species,"Thriller about a New York ex-cop and an attractive female sheriff who fall in love while investigating a string of mysterious cattle mutilations in a small Colorado town. Urich is great as Reuben Castle, the retired alcoholic police lieutenant out visiting the town with his tomboy daughter. At first he tries to stay out of the case but finds himself involved after the mysterious death of his friend Joe Hiatt, the editor of the local paper whose theories about black helicopters have aroused the ire of cattle baron Ben Morgan. Trying miserably to stay sober, Castle finds himself back in danger and in love, as he and the sheriff work together to get to the bottom of the mystery, encountering incredible danger and resistance from the frightened locals.",0.842237,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/10/1982,,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What You Don't Know Can Kill You.,Endangered Species,FALSE,6.8,4,1982,,robot/robot/time_travel/,6,799,http://image.tmdb.org/t/p/w185//7hN9G4iilqPJFCxamyjBUaHWMX.jpg,,,,,3
24267,,,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",,43749,tt0265752,en,Wolf Girl,"Tara Talbot is afflicted with the rare genetic condition hypertrichosis: she is covered head to toe in hair. She lives her life in Harley Dune's Travelling Freak Show, on display as the 'Terrifying Wolf Girl', but underneath she is just a teenage girl who longs to be normal.",1.179495,"[{'name': 'Castel Film Romania', 'id': 1370}, {'name': 'The Kushner-Locke Company', 'id': 2499}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'RO', 'name': 'Romania'}]",9/21/2001,,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Beauty is only skin deep.,Wolf Girl,FALSE,4.3,10,2001,,alien/robot/robot/time_travel/fantasy/,6,782,http://image.tmdb.org/t/p/w185//7pzVcoOu8eMXviBuHLUPadl6UOG.jpg,,,,,3
27874,,,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",http://www.facebook.com/ZforZachariah,193687,tt1598642,en,Z for Zachariah,"In the wake of a nuclear war, a young woman survives on her own, fearing she may actually be the proverbial last woman on earth, until she discovers the most astonishing sight of her life: another human being. A distraught scientist, he?ÇÖs nearly been driven mad by radiation exposure and his desperate search for others. A fragile, imperative strand of trust connects them. But when a stranger enters the valley, their precarious bond begins to unravel.",5.30588,"[{'name': 'Palomar Pictures', 'id': 2380}, {'name': 'Lucky Hat Entertainment', 'id': 8510}, {'name': 'Silver Reel', 'id': 12075}, {'name': 'Material Pictures', 'id': 12139}, {'name': 'Zik Zak Kvikmyndir', 'id': 14938}, {'name': 'Zik Zak Filmworks', 'id': 28201}, {'name': 'Night Fox Entertainment', 'id': 51295}]","[{'iso_3166_1': 'IS', 'name': 'Iceland'}, {'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",8/13/2015,121461,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,After the end of the world she thought she was alone. She was wrong.,Z for Zachariah,FALSE,5.6,278,2015,,alien/robot/robot/dystopian/monster/,6,24247,http://image.tmdb.org/t/p/w185//xrwxzShNKYs8l0ISnfjFVfUD0CW.jpg,,,,,3
29591,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",,109279,tt0086074,en,I Paladini. Storia d'armi e d'amori,"Bradamante, a woman wearing an invincible suit of armor, is travelling the countryside at the time of the Crusades. After ending up in the middle of a web of romantic and cultural tangles, she finds herself in love with a Moor prince, while one of the Christian knights has fallen in love with a Moor princess. Others, however, are against the cross-cultural romance, and Bradamante's love is soon forced into a duel to the death. Will she ever be with her true love? Written by Jean-Marc Rocher",0.407523,"[{'name': 'Vides Cinematografica', 'id': 12111}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",9/21/1983,,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Middle Ages . . . A time of magic and mystery . . . of heroes and villains . . . of love and death . . . of hearts and armour,Hearts and Armour,FALSE,5.3,3,1983,,robot/robot/time_travel/fantasy/,6,482,http://image.tmdb.org/t/p/w185//yHtgmiZh8BHjU5BK6ZVkPkDHEqS.jpg,,,,,3
33265,,,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",http://tv.disney.go.com/disneychannel/originalmovies/minutemen/index.html,22371,tt1072755,en,Minutemen,A comedy/sci-fi/adventure about three high school kids who invent a time machine to spare others just like them from the humiliation they've endured.,7.9865,"[{'name': 'Disney Channel', 'id': 3213}, {'name': 'Salty Pictures', 'id': 42053}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/25/2008,,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Minutemen,FALSE,5.1,52,2008,,robot/robot/time_travel/,6,4621,http://image.tmdb.org/t/p/w185//4I7JrbUODvz3qw1lwUPEraoaAX8.jpg,,,,,3
2209,,75000000,"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.wb-soldier.com/,9425,tt0120157,en,Soldier,"Sergeant Todd is a veteran soldier for an elite group of the armed forces. After being defeated by a new breed of genetically engineered soldiers, he is dumped on a waste planet and left for dead. He soon interacts with a group of crash survivors who lead out a peaceful existence. The peace is broken as the new soldiers land on the planet to eliminate the colony, which Sergeant Todd must defend.",7.970031,"[{'name': 'Impact Pictures', 'id': 248}, {'name': 'Jerry Weintraub Productions', 'id': 2596}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Morgan Creek Productions', 'id': 10210}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/23/1998,14567883,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Left for dead on a remote planet for obsolete machines and people, a fallen hero has one last battle to fight",Soldier,FALSE,6.1,226,1998,0.19423844,space/space/robot/robot/,6,48125,http://image.tmdb.org/t/p/w185//lpByPXb2xJvsmeEBxO9YPADLLdi.jpg,,,,,3
21910,"{'id': 171732, 'name': 'Mothra Collection', 'poster_path': '/kMSObvrtL3skfmcF7QshfRMy2Po.jpg', 'backdrop_path': None}",,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",,36247,tt0189764,ja,?âó?é??â?3 ?é¡?â??é??é«?âë?â?µ¥Ñ?Ñ?,"To save the world, Mothra goes back in time in an attempt to defeat a younger King Ghidorah.",1.080796,"[{'name': 'Toho Film (Eiga) Co. Ltd.', 'id': 622}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",12/12/1998,,99,"[{'iso_639_1': 'ja', 'name': 'µùÑµ£¼?¬?'}]",Released,,Rebirth of Mothra III,FALSE,6.1,5,1998,,time_travel/fantasy/,6,624,http://image.tmdb.org/t/p/w185//raz5Omu4kxDJQXWI4NVC7uDDPmG.jpg,,,,,3
